ExpCode,ROI,nVertices,LabelSize,SubjCode,Resp,Conditions,Target
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,0.422728611226348,word,3
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,0.615697172804526,word,3
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,0.187406974164434,scrambled,4
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,0.120889168021281,scrambled,4
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,95.6418133388292,scrambled,4
2,roi.rh.f20.f-vs-o.label,755,3.144,facewordN14_self,0.0106488346770006,scrambled,4
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,1.45100473912565,face,1
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,1.11109890475085,face,1
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.48421988430384,face,1
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.619633727167782,face,1
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,97.3241795489663,object,2
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,2.21974504415534,object,2
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,-7.6721614714908,object,2
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,-12.8103952824481,object,2
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,1.29419166339855,word,3
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,-0.363905516011935,word,3
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.773977417547844,word,3
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.894704251893257,word,3
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.504611222441063,scrambled,4
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,0.247801876136739,scrambled,4
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,97.584780793441,scrambled,4
2,roi.rh.f20.f-vs-o.label,76,1.218,facewordN15_self,-1.61262598516125,scrambled,4
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,1.27827695067972,face,1
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.420504984072232,face,1
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.0758115503097153,face,1
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.473197968421681,face,1
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,88.4351635705857,object,2
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.6141334921809,object,2
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,-2.07487551612513,object,2
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,-4.98507974978004,object,2
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,-2.76256356909871,word,3
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,-1.07259934729054,word,3
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.111144029675606,word,3
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.0112287405235249,word,3
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.402649290512671,scrambled,4
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,0.559833923291548,scrambled,4
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,88.7415784563337,scrambled,4
2,roi.rh.f20.f-vs-o.label,210,147.64,facewordN16_self,-0.352250984456346,scrambled,4
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,1.34188336091667,face,1
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,0.651220739076665,face,1
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,0.105624405232781,face,1
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,0.243713254292062,face,1
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,87.247091478231,object,2
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.139282696918413,object,2
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.876447562519524,object,2
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,1.08038398268677,object,2
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,0.118555891900925,word,3
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-1.77236858720723,word,3
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.174822009402485,word,3
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.22280237731523,word,3
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.113491840106807,scrambled,4
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,-0.103078721374864,scrambled,4
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,87.486080166434,scrambled,4
2,roi.rh.f20.f-vs-o.label,588,409.05,facewordN17_self,0.268306626280972,scrambled,4
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,1.33284239925218,face,1
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,0.629935540550492,face,1
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,0.240249428610361,face,1
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,0.358360500410272,face,1
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,89.0712227942659,object,2
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-1.50176040774281,object,2
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,4.14933406698669,object,2
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,0.311192831618679,object,2
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-5.51989560189006,word,3
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,2.18113159784435,word,3
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-0.3966331449818,word,3
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-0.597295390317397,word,3
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-0.906174156274314,scrambled,4
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-0.289684828060464,scrambled,4
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,88.9854844610285,scrambled,4
2,roi.rh.f20.f-vs-o.label,511,353,facewordN18_self,-1.06491792944901,scrambled,4
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,1.49248829713409,face,1
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,0.359901134920405,face,1
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,0.106315918341544,face,1
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,0.329624176209005,face,1
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,88.124114276917,object,2
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-0.113412932083919,object,2
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,1.56323773755245,object,2
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,1.41614301269495,object,2
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-2.85715386735624,word,3
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-0.615910772983802,word,3
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-0.104521966594218,word,3
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-0.12500449891223,word,3
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,-0.679676105374304,scrambled,4
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,0.189628018290599,scrambled,4
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,88.7652695818645,scrambled,4
2,roi.rh.f20.f-vs-o.label,246,163.35,facewordN19_self,0.0220025253924163,scrambled,4
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,2.10389130330263,face,1
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,1.36018536985035,face,1
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,0.808739523926757,face,1
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,0.993417828728346,face,1
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,108.361728082492,object,2
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,0.244362105981183,object,2
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,4.52907698900681,object,2
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,3.10296378717354,object,2
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,-1.84912871920238,word,3
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,-0.378901599014937,word,3
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,-0.00605407650196351,word,3
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,-0.0617461075271135,word,3
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,0.148828289805229,scrambled,4
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,-0.195225612397441,scrambled,4
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,107.92338329976,scrambled,4
2,roi.rh.f20.f-vs-o.label,508,2.593,facewordN20_self,1.86451274223406,scrambled,4
