ExpCode,ROI,nVertices,LabelSize,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.61621739730823,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.870941137367458,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.338972082319754,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.17741214515716,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.07234091000593,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.19217106600807,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.27791869819147,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.375844003248641,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.77528442195446,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.05489323838686,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.425947483921857,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.696599247824194,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.459356080938605,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.00090746767142,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.945406992519611,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.68316090718474,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.882677832427259,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.38665104077751,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,-0.0105272872792996,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.13297468280795,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.685608028188207,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.747050012800837,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.925510454908271,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.629091688177004,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.751044341583397,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.254042167387868,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.611284022773,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.50073436150216,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.554017749401036,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.839520407941466,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.47732110733002,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.126777713601448,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.234901371455132,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.159048346121489,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.899085980763881,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.995210239264503,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.608939638278325,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.07224402084373,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.272188375770252,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.28351143228069,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.06211998842623,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.868010236173663,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.869637677450767,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.581321009281,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.284272585514275,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.05616051959165,word_intact,5
